,date_of_birth,date_of_photo_shoot,face_score,file_path,age
40041,1974-10-06,2007,3.32293951242,78/4361578_1974-10-06_2007.jpg,33
40042,1975-12-09,2010,3.5962613752,60/436160_1975-12-09_2010.jpg,35
40043,1980-03-23,2008,2.99353208331,91/4361691_1980-03-23_2008.jpg,28
40044,1986-08-28,2013,2.23136639773,24/43617224_1986-08-28_2013.jpg,27
40045,1947-11-09,2015,3.60118209405,91/4361791_1947-11-09_2015.jpg,68
40046,1989-03-22,2014,5.31493879233,65/43619465_1989-03-22_2014.jpg,25
40047,1996-10-09,2015,3.16225915372,67/43620667_1996-10-09_2015.jpg,19
40050,1984-01-05,2004,4.80835511503,35/4362335_1984-01-05_2004.jpg,20
40051,1954-03-25,2008,3.96863683626,63/43626663_1954-03-25_2008.jpg,54
40052,1990-09-29,2014,2.97979339054,99/43627999_1990-09-29_2014.jpg,24
40054,1983-05-02,2010,1.29169287608,22/43635722_1983-05-02_2010.jpg,27
40055,1997-02-12,2015,3.91791210295,74/43637774_1997-02-12_2015.jpg,18
40057,1987-11-15,2014,1.06429489854,82/43638982_1987-11-15_2014.jpg,27
40058,1912-04-03,2003,1.97603469658,34/43639934_1912-04-03_2003.jpg,91
40060,1919-03-28,1953,1.44219216428,11/436411_1919-03-28_1953.jpg,34
40062,1983-05-13,2007,4.74075294274,86/43643686_1983-05-13_2007.jpg,24
40065,1991-06-18,2014,3.30662917794,41/43648141_1991-06-18_2014.jpg,23
40066,1985-03-13,2014,4.83123655723,74/43648174_1985-03-13_2014.jpg,29
40068,1989-07-04,2013,3.08236336388,79/43648479_1989-07-04_2013.jpg,24
40070,1996-09-17,2015,5.76885370114,75/43649075_1996-09-17_2015.jpg,19
40071,1996-10-06,2015,2.32310792372,67/43649167_1996-10-06_2015.jpg,19
40074,1984-10-02,2008,5.19222497443,47/43652947_1984-10-02_2008.jpg,24
40075,1994-07-09,2015,3.54054494351,83/43654383_1994-07-09_2015.jpg,21
40076,1895-03-29,1943,2.43745794625,44/4365444_1895-03-29_1943.jpg,48
40077,1993-12-16,2013,3.78489833287,41/43657441_1993-12-16_2013.jpg,20
40080,1893-05-21,1947,4.71872868008,04/436604_1893-05-21_1947.jpg,54
40081,1997-10-28,2013,3.76902842672,10/43661110_1997-10-28_2013.jpg,16
40085,1995-09-18,2014,2.86101201387,19/43666319_1995-09-18_2014.jpg,19
40086,1983-11-25,2014,3.92250121837,12/43667112_1983-11-25_2014.jpg,31
40089,1966-08-24,2014,3.68468165357,45/43672445_1966-08-24_2014.jpg,48
40090,1942-07-25,2014,4.70324729227,13/43673213_1942-07-25_2014.jpg,72
40092,1927-03-28,2010,3.74117766668,82/4367382_1927-03-28_2010.jpg,83
40093,1990-02-17,2014,2.34612501769,89/43674089_1990-02-17_2014.jpg,24
40095,1990-08-26,2013,4.5172451,57/43674657_1990-08-26_2013.jpg,23
40096,1988-03-07,2013,2.25980388405,91/43674691_1988-03-07_2013.jpg,25
40097,1984-11-25,2014,4.85273284625,31/43674731_1984-11-25_2014.jpg,30
40098,1986-04-12,2015,3.82197488151,32/43674832_1986-04-12_2015.jpg,29
40099,1987-02-13,2014,1.60279469379,70/43674870_1987-02-13_2014.jpg,27
40101,1991-06-04,2013,2.58375136357,45/43675145_1991-06-04_2013.jpg,22
40103,1954-03-04,2006,3.43637921818,53/436753_1954-03-04_2006.jpg,52
40105,1982-03-19,2011,6.37525024462,32/43675732_1982-03-19_2011.jpg,29
40106,1991-11-06,2015,3.64304080542,89/43675789_1991-11-06_2015.jpg,24
40112,1953-12-03,2003,3.20905365201,50/43677950_1953-12-03_2003.jpg,50
40114,1984-06-18,2008,0.937986266347,17/4368117_1984-06-18_2008.jpg,24
40115,1981-09-30,2010,3.26067284808,00/43681600_1981-09-30_2010.jpg,29
40116,1970-07-13,2008,2.27106750642,87/4368187_1970-07-13_2008.jpg,38
40118,1949-02-06,1971,2.88643797747,48/43682848_1949-02-06_1971.jpg,22
40119,1962-09-02,1999,3.41848453676,80/43682980_1962-09-02_1999.jpg,37
40120,1945-07-23,2014,4.49588663505,68/43683968_1945-07-23_2014.jpg,69
40121,1991-09-25,2013,0.787889458713,86/43684386_1991-09-25_2013.jpg,22
40122,1969-03-15,2008,5.22700381365,43/436843_1969-03-15_2008.jpg,39
40130,1976-09-13,2006,1.72596316097,09/4368609_1976-09-13_2006.jpg,30
40133,1945-11-05,2006,5.13279469047,70/436870_1945-11-05_2006.jpg,61
40134,1968-03-30,2010,2.9295667347,68/43687968_1968-03-30_2010.jpg,42
40135,1936-06-27,1993,3.55740743627,90/436890_1936-06-27_1993.jpg,57
40137,1969-07-07,1997,3.84807661175,01/436901_1969-07-07_1997.jpg,28
40139,1976-02-01,2014,3.95180579279,40/43690740_1976-02-01_2014.jpg,38
40140,1987-06-30,2014,5.08022462936,65/43691065_1987-06-30_2014.jpg,27
40142,1946-03-22,2006,2.61186536445,90/43692690_1946-03-22_2006.jpg,60
40143,1980-05-14,2013,3.6892783131,73/43692773_1980-05-14_2013.jpg,33
40144,1952-09-29,1972,2.28089756815,50/4369350_1952-09-29_1972.jpg,20
40147,1961-08-16,2013,5.23235636312,05/43695705_1961-08-16_2013.jpg,52
40148,1958-03-18,2010,2.24516817049,78/43697278_1958-03-18_2010.jpg,52
40149,1994-12-06,2013,2.39815895233,03/43697303_1994-12-06_2013.jpg,19
40156,1992-04-03,2014,2.32261672189,29/43699829_1992-04-03_2014.jpg,22
40157,1902-03-09,1964,2.97718954052,07/53607_1902-03-09_1964.jpg,62
40158,1980-11-13,2011,4.37245100022,64/5361264_1980-11-13_2011.jpg,31
40159,1934-10-12,2009,2.29642588943,13/53613_1934-10-12_2009.jpg,75
40160,1944-02-13,2011,3.33991759917,78/536178_1944-02-13_2011.jpg,67
40161,1913-12-15,1945,4.58979157289,99/536199_1913-12-15_1945.jpg,32
40162,1925-06-25,2008,3.1935615747,21/53621_1925-06-25_2008.jpg,83
40163,1979-02-19,2010,2.50315058831,10/5362310_1979-02-19_2010.jpg,31
40165,1952-05-09,2012,4.99257302642,60/5363160_1952-05-09_2012.jpg,60
40166,1960-03-18,2000,3.96942399232,60/536360_1960-03-18_2000.jpg,40
40167,1955-07-08,2013,4.52773384787,73/5363873_1955-07-08_2013.jpg,58
40170,1952-09-14,2013,2.37116704261,67/5365367_1952-09-14_2013.jpg,61
40173,1951-02-28,1972,3.70616573686,29/5366729_1951-02-28_1972.jpg,21
40175,1970-09-05,2007,3.43184817859,67/536767_1970-09-05_2007.jpg,37
40178,1989-08-10,2012,5.4850617463,45/5368345_1989-08-10_2012.jpg,23
40179,1941-11-09,2006,3.90782386542,65/5368665_1941-11-09_2006.jpg,65
40180,1945-07-30,2008,1.97397557952,76/536876_1945-07-30_2008.jpg,63
40181,1948-11-06,2008,2.12483300798,80/536880_1948-11-06_2008.jpg,60
40183,1939-05-04,2009,2.98296246435,21/5369621_1939-05-04_2009.jpg,70
40185,1938-01-16,1957,3.89624707011,37/5369737_1938-01-16_1957.jpg,19
40186,1969-01-07,2006,4.50403851848,29/6360729_1969-01-07_2006.jpg,37
40187,1973-05-17,2011,2.70128419835,83/636083_1973-05-17_2011.jpg,38
40188,1929-12-11,1952,1.8717323625,20/6360920_1929-12-11_1952.jpg,23
40190,1966-11-08,2006,2.61544407102,44/636344_1966-11-08_2006.jpg,40
40192,1981-05-05,2009,2.5248127574,06/636406_1981-05-05_2009.jpg,28
40193,1898-07-03,1980,3.50385062579,08/6364408_1898-07-03_1980.jpg,82
40194,1975-10-21,2007,2.03837081571,91/6364891_1975-10-21_2007.jpg,32
40195,1967-05-09,2011,1.96273417066,77/6364977_1967-05-09_2011.jpg,44
40196,1966-03-05,2007,2.16288447304,23/6365323_1966-03-05_2007.jpg,41
40197,1985-09-13,2014,3.40447065878,04/6366204_1985-09-13_2014.jpg,29
40198,1941-07-02,1967,2.58366503239,48/6366648_1941-07-02_1967.jpg,26
40199,1969-08-25,2006,1.60062117466,81/6367081_1969-08-25_2006.jpg,37
40200,1982-12-28,2007,3.05464823897,50/6367150_1982-12-28_2007.jpg,25
40201,1986-12-23,2013,2.00895713992,22/6367322_1986-12-23_2013.jpg,27
40202,1982-03-09,2015,1.63742090676,74/6368074_1982-03-09_2015.jpg,33
40203,1985-02-23,2007,3.2166943683,30/6368530_1985-02-23_2007.jpg,22
40204,1976-12-31,2007,0.933747211965,85/6368585_1976-12-31_2007.jpg,31
40206,1982-12-05,2011,2.48966461259,15/6368715_1982-12-05_2011.jpg,29
40207,1921-01-19,1966,3.80748334749,89/63689_1921-01-19_1966.jpg,45
40208,1983-09-23,2011,1.69933058435,57/7360557_1983-09-23_2011.jpg,28
40209,1968-10-02,2011,1.37193473355,74/7361974_1968-10-02_2011.jpg,43
40210,1970-01-05,2011,1.12058350194,36/7362036_1970-01-05_2011.jpg,41
40211,1948-09-29,2009,0.943478468621,14/7362114_1948-09-29_2009.jpg,61
40212,1952-09-25,1985,3.00278207378,26/73626_1952-09-25_1985.jpg,33
40213,1912-03-12,1940,2.92917144346,18/736318_1912-03-12_1940.jpg,28
40214,1970-08-06,2008,6.48611053474,31/73631_1970-08-06_2008.jpg,38
40215,1984-04-20,2012,2.12163307743,83/7363283_1984-04-20_2012.jpg,28
40216,1945-04-27,2003,1.02604530468,37/7363937_1945-04-27_2003.jpg,58
40217,1966-01-22,2002,3.64560802073,13/7364013_1966-01-22_2002.jpg,36
40218,1978-12-28,2008,2.5207848407,07/7364207_1978-12-28_2008.jpg,30
40219,1971-09-19,2011,5.11518802682,61/736461_1971-09-19_2011.jpg,40
40220,1979-10-25,2008,3.09980022628,68/7364668_1979-10-25_2008.jpg,29
40221,1971-02-20,2008,1.79590444515,50/73650_1971-02-20_2008.jpg,37
40222,1972-04-21,2008,4.89417809234,54/736554_1972-04-21_2008.jpg,36
40223,1987-11-20,2008,2.46528460836,55/7365555_1987-11-20_2008.jpg,21
40224,1969-10-11,2007,3.00441004282,01/7365701_1969-10-11_2007.jpg,38
40225,1950-06-04,1997,1.93368407191,14/736614_1950-06-04_1997.jpg,47
40226,1968-05-02,2012,2.41273632548,33/7366533_1968-05-02_2012.jpg,44
40227,1921-03-22,1969,4.96267218069,39/736739_1921-03-22_1969.jpg,48
40228,1957-10-27,2011,3.67537638008,38/7367638_1957-10-27_2011.jpg,54
40229,1960-04-22,2008,4.16568857388,14/7368014_1960-04-22_2008.jpg,48
40230,1955-05-28,2006,2.57614750481,82/73682_1955-05-28_2006.jpg,51
40232,1965-01-10,2011,1.17337723801,33/7369433_1965-01-10_2011.jpg,46
40233,1924-01-16,1953,4.23625744698,95/73695_1924-01-16_1953.jpg,29
40234,1934-12-27,2010,5.07732591355,97/73697_1934-12-27_2010.jpg,76
40235,1947-04-01,2012,1.75729439169,21/8360021_1947-04-01_2012.jpg,65
40237,1988-09-10,2012,4.58440142413,39/8363939_1988-09-10_2012.jpg,24
40239,1949-10-03,2013,3.04726218032,68/8365268_1949-10-03_2013.jpg,64
40242,1917-11-01,1944,3.17476755789,32/8366532_1917-11-01_1944.jpg,27
40243,1945-12-08,2010,4.33616448038,06/836706_1945-12-08_2010.jpg,65
40244,1928-08-20,1947,2.40454678221,04/8367304_1928-08-20_1947.jpg,19
40246,1983-09-14,2014,3.2422535598,95/8367795_1983-09-14_2014.jpg,31
40247,1947-09-04,2007,4.54620780302,22/8367922_1947-09-04_2007.jpg,60
40248,1901-12-19,1953,4.1530058687,50/8368150_1901-12-19_1953.jpg,52
40249,1981-09-04,2011,1.66409221247,88/83688_1981-09-04_2011.jpg,30
40251,1937-07-28,2013,1.93226795994,98/8369898_1937-07-28_2013.jpg,76
40252,1977-06-03,2012,1.00777994173,17/9360017_1977-06-03_2012.jpg,35
40254,1972-09-10,2015,3.31296612052,24/9361524_1972-09-10_2015.jpg,43
40255,1982-05-14,2009,0.794408132389,78/9361778_1982-05-14_2009.jpg,27
40256,1979-06-10,2009,0.794408132389,51/9361851_1979-06-10_2009.jpg,30
40258,1980-01-20,2014,2.4933643132,52/9362652_1980-01-20_2014.jpg,34
40259,1986-07-21,2011,2.83758038286,56/9363456_1986-07-21_2011.jpg,25
40260,1919-08-09,1946,4.08339185134,69/9365369_1919-08-09_1946.jpg,27
40261,1976-02-10,2014,5.40034670459,66/936566_1976-02-10_2014.jpg,38
40262,1946-11-20,2009,2.51490201767,09/9365809_1946-11-20_2009.jpg,63
40263,1963-02-04,2014,3.61970356983,30/9365830_1963-02-04_2014.jpg,51
40264,1986-04-29,2013,3.82207143129,54/9366554_1986-04-29_2013.jpg,27
40266,1980-01-17,2014,4.48249130762,29/936829_1980-01-17_2014.jpg,34
40268,1936-10-16,1964,1.07611636973,95/9368995_1936-10-16_1964.jpg,28
40269,1980-01-22,2012,3.70720719794,56/1460056_1980-01-22_2012.jpg,32
40270,1928-11-29,1973,2.06886377465,84/14601184_1928-11-29_1973.jpg,45
40271,1974-05-10,2008,0.784280840528,56/1460156_1974-05-10_2008.jpg,34
40272,1954-07-15,2007,2.95407987549,22/14601622_1954-07-15_2007.jpg,53
40273,1927-06-10,1987,3.36602866494,33/14602933_1927-06-10_1987.jpg,60
40274,1975-05-13,2007,2.02721142854,17/14603217_1975-05-13_2007.jpg,32
40275,1911-08-10,1947,1.67406594787,97/14603397_1911-08-10_1947.jpg,36
40276,1960-06-28,2014,1.15880963973,62/14603562_1960-06-28_2014.jpg,54
40278,1988-09-12,2013,3.92259515347,82/14606582_1988-09-12_2013.jpg,25
40279,1928-07-13,1969,2.96255380853,71/146071_1928-07-13_1969.jpg,41
40283,1923-02-02,1966,0.901788725937,40/1460840_1923-02-02_1966.jpg,43
40287,1975-01-03,2007,4.50734518461,89/146089_1975-01-03_2007.jpg,32
40288,1984-03-14,2008,0.789887555068,00/14609100_1984-03-14_2008.jpg,24
40289,1983-04-10,2013,3.7059302575,25/14609225_1983-04-10_2013.jpg,30
40296,1956-12-09,2009,3.15413820033,68/14609668_1956-12-09_2009.jpg,53
40298,1932-09-12,2007,3.74763758085,90/14610890_1932-09-12_2007.jpg,75
40299,1986-07-01,2009,3.05906979114,37/14611137_1986-07-01_2009.jpg,23
40300,1970-08-25,2008,2.12388278287,83/1461183_1970-08-25_2008.jpg,38
40301,1988-04-01,2013,3.75540518338,81/14611981_1988-04-01_2013.jpg,25
40302,1929-05-11,2007,4.30106561473,21/1461221_1929-05-11_2007.jpg,78
40303,1930-08-08,1970,5.0663484897,87/1461287_1930-08-08_1970.jpg,40
40305,1965-03-16,2013,5.60006674005,17/14614017_1965-03-16_2013.jpg,48
40306,1927-06-03,2000,1.50348250706,28/1461428_1927-06-03_2000.jpg,73
40307,1963-04-16,2007,1.53410895561,33/14615133_1963-04-16_2007.jpg,44
40308,1973-09-14,2014,2.42920265571,67/146167_1973-09-14_2014.jpg,41
40309,1965-05-08,2008,2.96556935292,94/14617494_1965-05-08_2008.jpg,43
40310,1990-02-25,2014,4.60980760487,35/14619035_1990-02-25_2014.jpg,24
40311,1990-06-06,2014,3.94638130758,84/14619284_1990-06-06_2014.jpg,24
40312,1948-09-25,2011,2.78848909414,14/14619414_1948-09-25_2011.jpg,63
40313,1980-02-28,2010,4.03057914553,62/14619462_1980-02-28_2010.jpg,30
40314,1921-05-03,1966,2.5166437682,95/146195_1921-05-03_1966.jpg,45
40315,1922-12-23,1961,4.51840554249,65/14620965_1922-12-23_1961.jpg,39
40318,1957-11-28,2011,3.42465950578,91/1462291_1957-11-28_2011.jpg,54
40319,1984-03-09,2011,4.30695264481,22/14623422_1984-03-09_2011.jpg,27
40320,1985-09-03,2007,4.14952497205,73/1462373_1985-09-03_2007.jpg,22
40321,1971-10-05,2012,3.75565556013,81/1462381_1971-10-05_2012.jpg,41
40322,1958-09-10,1979,4.84198530924,60/14623860_1958-09-10_1979.jpg,21
40323,1984-10-20,2012,2.6259294129,96/1462396_1984-10-20_2012.jpg,28
40324,1984-10-03,2009,1.46015660159,06/1462406_1984-10-03_2009.jpg,25
40326,1966-02-10,2006,4.44619699285,42/1462442_1966-02-10_2006.jpg,40
40327,1972-02-01,2008,4.21581555044,12/1462512_1972-02-01_2008.jpg,36
40328,1918-07-14,1957,2.14407489198,26/14626_1918-07-14_1957.jpg,39
40329,1969-01-19,2007,3.08190063795,72/1462772_1969-01-19_2007.jpg,38
40330,1971-05-26,2009,2.88162944906,27/14627827_1971-05-26_2009.jpg,38
40331,1963-05-19,2006,1.01925989701,47/14628647_1963-05-19_2006.jpg,43
40332,1984-04-18,2012,2.89199753635,38/14629738_1984-04-18_2012.jpg,28
40333,1932-02-24,1971,5.18780765002,80/1462980_1932-02-24_1971.jpg,39
40340,1980-09-24,2006,1.00409034707,55/14640255_1980-09-24_2006.jpg,26
40341,1952-06-28,2013,2.67075699511,61/14640461_1952-06-28_2013.jpg,61
40342,1942-02-11,1997,4.24341315121,96/14640996_1942-02-11_1997.jpg,55
40343,1976-07-24,2014,2.46500235668,52/1464152_1976-07-24_2014.jpg,38
40344,1971-01-14,2006,2.79074995341,86/1464186_1971-01-14_2006.jpg,35
40345,1928-09-14,2009,1.81918667959,56/14642356_1928-09-14_2009.jpg,81
40347,1987-08-16,2014,4.73083251548,93/14643093_1987-08-16_2014.jpg,27
40348,1990-01-06,2011,1.64353790985,46/14643646_1990-01-06_2011.jpg,21
40349,1970-01-20,2010,2.88650631648,81/1464381_1970-01-20_2010.jpg,40
40350,1931-03-09,1963,5.82844138863,78/14643878_1931-03-09_1963.jpg,32
40352,1922-12-28,2010,4.22735403738,50/1464550_1922-12-28_2010.jpg,88
40353,1969-08-09,2012,4.46234159419,60/14647060_1969-08-09_2012.jpg,43
40354,1917-07-23,1945,2.99266233078,19/14648719_1917-07-23_1945.jpg,28
40356,1946-12-02,2012,3.93017605725,91/1464891_1946-12-02_2012.jpg,66
40357,1978-01-25,2009,3.56493670667,42/14649142_1978-01-25_2009.jpg,31
40358,1977-08-11,2008,4.04249524127,06/14649906_1977-08-11_2008.jpg,31
40359,1984-03-26,2008,3.49918320474,77/14649977_1984-03-26_2008.jpg,24
40360,1985-10-14,2008,0.934377215279,16/14650116_1985-10-14_2008.jpg,23
40361,1924-12-22,1965,3.25578295931,40/1465040_1924-12-22_1965.jpg,41
40362,1920-12-15,1975,2.01709897756,13/14650613_1920-12-15_1975.jpg,55
40363,1967-10-31,2012,3.35368741747,93/1465093_1967-10-31_2012.jpg,45
40364,1936-01-28,1967,4.27885397872,99/14651499_1936-01-28_1967.jpg,31
40365,1950-01-05,1995,3.41622789653,84/1465184_1950-01-05_1995.jpg,45
40366,1951-02-06,1999,4.24393599766,28/1465228_1951-02-06_1999.jpg,48
40367,1979-06-12,2009,2.36146995155,02/1465302_1979-06-12_2009.jpg,30
40374,1984-09-09,2014,2.79526973396,55/1465655_1984-09-09_2014.jpg,30
40376,1963-07-02,2010,2.02917301364,72/1465672_1963-07-02_2010.jpg,47
40377,1926-10-24,1955,3.05632830134,70/1465770_1926-10-24_1955.jpg,29
40381,1965-03-09,1988,0.833414019738,14/14659614_1965-03-09_1988.jpg,23
40382,1967-02-25,2009,3.1077232133,19/14659819_1967-02-25_2009.jpg,42
40383,1988-07-21,2011,3.26891811271,54/14660154_1988-07-21_2011.jpg,23
40384,1961-08-24,2013,1.00564839731,82/14660182_1961-08-24_2013.jpg,52
40385,1944-09-11,2012,4.70595669038,57/14661857_1944-09-11_2012.jpg,68
40386,1904-04-22,1957,2.88614626873,12/14662012_1904-04-22_1957.jpg,53
40389,1982-09-06,2009,1.94699730165,16/14663816_1982-09-06_2009.jpg,27
40390,1948-02-29,2008,3.71223340447,45/14664145_1948-02-29_2008.jpg,60
40391,1975-02-05,2012,4.90152900891,68/1466668_1975-02-05_2012.jpg,37
40393,1976-08-15,2005,3.38228410371,02/1466702_1976-08-15_2005.jpg,29
40394,1982-02-01,2012,3.30079339898,39/14667339_1982-02-01_2012.jpg,30
40395,1931-10-01,2009,3.20412033032,47/14669947_1931-10-01_2009.jpg,78
40396,1986-06-13,2013,2.52401238343,86/14670286_1986-06-13_2013.jpg,27
40397,1987-02-01,2011,6.21290139974,60/1467060_1987-02-01_2011.jpg,24
40399,1980-10-08,2011,1.79183697575,58/1467158_1980-10-08_2011.jpg,31
40400,1977-04-22,2012,2.23809887415,48/14671948_1977-04-22_2012.jpg,35
40401,1925-08-26,2000,2.73448965801,84/14671984_1925-08-26_2000.jpg,75
40402,1970-06-07,2006,3.71252023399,86/14671986_1970-06-07_2006.jpg,36
40403,1951-09-25,2009,1.94571396939,05/1467205_1951-09-25_2009.jpg,58
40404,1940-04-27,2012,1.31964824952,68/14672468_1940-04-27_2012.jpg,72
40405,1907-06-16,1946,2.57438649592,80/14672580_1907-06-16_1946.jpg,39
40406,1953-08-30,2005,2.15351353247,91/1467291_1953-08-30_2005.jpg,52
40407,1985-09-04,2014,4.20487198743,63/14673063_1985-09-04_2014.jpg,29
40408,1957-06-06,2009,3.81558169543,46/14673746_1957-06-06_2009.jpg,52
40409,1984-06-05,2008,3.61576213481,04/14673904_1984-06-05_2008.jpg,24
40410,1922-02-13,2010,3.06025977007,52/146752_1922-02-13_2010.jpg,88
40411,1934-10-04,1955,3.39034077655,18/1467618_1934-10-04_1955.jpg,21
40413,1935-07-13,1964,2.47759144482,73/1467673_1935-07-13_1964.jpg,29
40414,1937-02-18,1995,2.01959108317,87/14677187_1937-02-18_1995.jpg,58
40415,1979-09-18,2011,3.79906605525,46/1467746_1979-09-18_2011.jpg,32
40416,1905-03-27,1952,2.46999197769,46/14677946_1905-03-27_1952.jpg,47
40417,1985-05-02,2015,2.55190509954,05/1467805_1985-05-02_2015.jpg,30
40418,1981-06-21,2011,2.10905453258,22/14678222_1981-06-21_2011.jpg,30
40419,1963-02-22,2009,2.73696719698,04/14678904_1963-02-22_2009.jpg,46
40420,1933-11-25,2011,4.47365129573,96/1467896_1933-11-25_2011.jpg,78
40421,1927-01-01,1948,5.2038190809,08/1467908_1927-01-01_1948.jpg,21
40423,1950-01-26,2001,1.01412248838,28/1467928_1950-01-26_2001.jpg,51
40424,1984-07-21,2013,5.40741580813,56/14680056_1984-07-21_2013.jpg,29
40425,1912-11-03,1971,2.96965494996,14/14680814_1912-11-03_1971.jpg,59
40426,1983-11-21,2015,4.20343541979,44/14681044_1983-11-21_2015.jpg,32
40427,1987-08-05,2007,1.06542400024,59/14681659_1987-08-05_2007.jpg,20
40428,1955-03-29,2014,1.34430225081,72/1468272_1955-03-29_2014.jpg,59
40429,1988-02-07,2014,2.65485448749,59/14682759_1988-02-07_2014.jpg,26
40430,1956-10-09,2012,4.35298772425,57/14684457_1956-10-09_2012.jpg,56
40432,1953-04-24,2008,3.64772141137,45/14684945_1953-04-24_2008.jpg,55
40433,1961-11-14,2000,2.80953040987,04/1468504_1961-11-14_2000.jpg,39
40434,1928-07-14,1950,3.19976662564,04/1468604_1928-07-14_1950.jpg,22
40435,1926-07-21,2012,1.6172299823,61/146861_1926-07-21_2012.jpg,86
40436,1974-06-18,2012,3.8430331587,35/1468635_1974-06-18_2012.jpg,38
40438,1986-08-06,2010,3.6585128609,10/14687510_1986-08-06_2010.jpg,24
40439,1987-01-13,2011,3.13716794801,84/14687584_1987-01-13_2011.jpg,24
40440,1989-07-15,2011,3.81477687809,17/14687717_1989-07-15_2011.jpg,22
40441,1921-09-12,1962,4.92754902919,66/1468866_1921-09-12_1962.jpg,41
40442,1984-11-25,2009,5.59647412149,28/14689328_1984-11-25_2009.jpg,25
40444,1978-04-26,2012,3.54531903226,75/1468975_1978-04-26_2012.jpg,34
40446,1986-11-24,2007,1.47313317509,32/14690232_1986-11-24_2007.jpg,21
40449,1967-08-01,2013,1.00421473201,24/14690424_1967-08-01_2013.jpg,46
40451,1918-05-02,1986,2.34678314366,90/14691090_1918-05-02_1986.jpg,68
40452,1954-04-10,1964,1.12344656809,79/14691279_1954-04-10_1964.jpg,10
40456,1977-04-28,2014,2.50975603432,11/1469211_1977-04-28_2014.jpg,37
40458,1986-12-13,2012,4.30709192376,82/14694782_1986-12-13_2012.jpg,26
40460,1976-06-25,2005,1.11478345192,69/14696269_1976-06-25_2005.jpg,29
40461,1940-09-05,2010,4.71871835742,69/146969_1940-09-05_2010.jpg,70
40462,1961-10-23,1996,4.1556014248,39/1469739_1961-10-23_1996.jpg,35
40465,1957-09-08,2010,1.52174712936,10/1469810_1957-09-08_2010.jpg,53
40466,1974-12-03,2010,4.21208138942,28/1469828_1974-12-03_2010.jpg,36
40467,1975-09-15,2000,3.36579609641,31/1469931_1975-09-15_2000.jpg,25
40469,1986-08-20,2009,3.48286483382,11/14699511_1986-08-20_2009.jpg,23
40470,1965-03-11,1996,3.7300033844,79/14699779_1965-03-11_1996.jpg,31
40471,1989-04-29,2014,2.70762415769,18/14699918_1989-04-29_2014.jpg,25
40473,1986-03-03,2012,3.18659945359,84/24602884_1986-03-03_2012.jpg,26
40474,1958-09-16,2006,1.96454929891,28/2460328_1958-09-16_2006.jpg,48
40475,1922-10-08,1967,1.67406281674,08/24603608_1922-10-08_1967.jpg,45
40477,1943-01-12,2008,3.15761714023,53/24604653_1943-01-12_2008.jpg,65
40478,1981-08-09,2012,1.84670821147,30/24604830_1981-08-09_2012.jpg,31
40479,1961-06-24,2012,3.99091881216,90/2460590_1961-06-24_2012.jpg,51
40480,1919-01-08,1971,3.39114226753,59/24606859_1919-01-08_1971.jpg,52
40481,1933-09-18,1970,4.39973870586,55/24607755_1933-09-18_1970.jpg,37
40482,1938-04-08,2009,3.57462115699,42/24609442_1938-04-08_2009.jpg,71
40483,1966-11-22,2001,5.1158133671,53/24609453_1966-11-22_2001.jpg,35
